id,title,type,price,state,city,areaSqFt,bedrooms,bathrooms,amenities,furnished,availableFrom,listedBy,tags,colorTheme,rating,isVerified,listingType
PROP1762,Bit wind wind.,Apartment,6673551,Maharashtra,Mumbai,1180,4,5,power-backup|garden|parking|clubhouse|wifi|security,Semi,2025-09-12,Builder,corner-plot|affordable,#4b71db,1.3,True,sale
PROP1763,Experience too.,Studio,18812674,Delhi,New Delhi,2117,4,1,pool|parking|clubhouse|security,Unfurnished,2025-06-21,Agent,family-friendly|gated-community|lake-view|luxury,#cac4f9,2.4,False,rent
PROP1764,Similar message.,Penthouse,41603201,Gujarat,Ahmedabad,3670,1,3,gym|wifi|clubhouse|lift,Unfurnished,2025-11-02,Builder,lake-view|corner-plot,#253c9a,4.5,False,rent
PROP1765,Care couple sister great water.,Studio,36836852,Delhi,New Delhi,2476,4,5,power-backup|gym|parking,Furnished,2025-07-08,Builder,gated-community|affordable|near-metro,#63711e,2.0,True,rent
PROP1766,Future relate bank cause news.,Bungalow,1656494,Maharashtra,Pune,3295,2,2,lift|power-backup|wifi|garden,Furnished,2025-07-09,Agent,affordable|corner-plot|sea-view,#4ae067,2.0,False,sale
PROP1767,Reach boy.,Penthouse,25847075,West Bengal,Kolkata,432,3,5,pool|security|lift|garden|parking|power-backup,Furnished,2025-09-10,Builder,near-metro|luxury,#868366,2.5,True,sale
PROP1768,See focus administration true foreign.,Studio,48060970,Tamil Nadu,Coimbatore,3648,1,5,gym|lift|garden|wifi|clubhouse|power-backup,Unfurnished,2025-08-07,Builder,affordable|lake-view|luxury,#501b08,2.2,True,rent
PROP1769,Feel less billion test.,Apartment,23963280,Gujarat,Vadodara,4938,4,5,garden|clubhouse|power-backup|wifi,Semi,2025-10-04,Agent,luxury|family-friendly,#956b4e,1.2,True,sale
PROP1770,Term energy.,Bungalow,33579111,West Bengal,Siliguri,828,6,4,wifi|clubhouse|gym|security,Furnished,2025-06-20,Builder,corner-plot|luxury|lake-view,#8ff90c,2.2,True,sale
PROP1771,Administration group energy dinner.,Villa,47209838,Gujarat,Vadodara,4118,3,5,gym|pool|lift|parking|wifi,Semi,2025-10-31,Owner,luxury|lake-view|corner-plot,#6e7026,2.9,True,sale
PROP1772,Machine natural sound.,Penthouse,46068022,West Bengal,Siliguri,2841,4,3,power-backup|security|lift|clubhouse|pool,Unfurnished,2025-06-30,Agent,near-metro|lake-view|luxury,#76595c,2.8,True,rent
PROP1773,Tonight federal serve simple us.,Bungalow,39386876,West Bengal,Siliguri,1286,4,4,garden|parking|power-backup,Unfurnished,2025-11-15,Owner,luxury|affordable,#f90e92,3.1,False,sale
PROP1774,Enter those car during.,Villa,40461410,Delhi,New Delhi,3024,2,3,wifi|parking|lift,Unfurnished,2025-08-29,Agent,sea-view|affordable,#8c6445,4.6,True,sale
PROP1775,Report develop choose nation.,Apartment,549612,Delhi,New Delhi,579,1,4,clubhouse|security|gym|garden,Unfurnished,2025-10-25,Agent,lake-view|corner-plot|near-metro|luxury,#cf81f3,1.8,False,sale
PROP1776,Guess bank eight.,Studio,44590542,West Bengal,Kolkata,1813,6,2,security|lift|power-backup|pool|garden,Semi,2025-07-09,Builder,gated-community|lake-view,#f7bd2a,3.5,False,sale
PROP1777,Hair tonight.,Bungalow,49058890,Gujarat,Ahmedabad,601,6,1,security|power-backup|garden|lift,Semi,2025-11-16,Owner,luxury|near-metro|sea-view|affordable,#2f441b,3.3,False,sale
PROP1778,Music better throughout.,Penthouse,45713312,Karnataka,Bangalore,4428,5,3,parking|gym|wifi|clubhouse,Furnished,2025-06-29,Owner,lake-view|gated-community,#26748f,3.4,False,sale
PROP1779,Cup require.,Apartment,35239484,Karnataka,Bangalore,1789,5,3,gym|pool|wifi|clubhouse,Semi,2025-11-12,Builder,near-metro|luxury,#941c5e,1.5,True,sale
PROP1780,Relate travel.,Penthouse,21509483,West Bengal,Kolkata,2528,1,1,parking|lift|security,Semi,2025-10-03,Builder,corner-plot|luxury,#eb7edf,1.5,True,sale
PROP1781,Field occur probably population present.,Studio,10221873,Maharashtra,Pune,1687,6,1,security|wifi|power-backup,Unfurnished,2025-06-24,Owner,luxury|family-friendly|corner-plot,#c72e62,2.0,True,sale
PROP1782,Lot share cover.,Bungalow,47063991,West Bengal,Kolkata,2496,3,2,pool|garden|clubhouse,Furnished,2025-10-14,Builder,corner-plot|sea-view,#0a42c7,4.4,True,sale
PROP1783,Try population.,Penthouse,19407524,Delhi,New Delhi,1268,3,1,security|clubhouse|power-backup|lift,Semi,2025-08-09,Owner,lake-view|luxury,#b2d0da,1.5,False,sale
PROP1784,Year whether.,Bungalow,9003524,Delhi,New Delhi,1907,3,3,security|lift|power-backup|wifi|parking|garden,Unfurnished,2025-06-21,Builder,corner-plot|gated-community|affordable|sea-view,#0ce99f,4.1,False,rent
PROP1785,Two there investment important yeah.,Apartment,2640944,Gujarat,Surat,3276,4,4,security|parking|power-backup|garden,Semi,2025-07-04,Builder,family-friendly|near-metro|corner-plot,#c7dbc6,2.6,False,sale
PROP1786,Home mean American if move.,Villa,33968229,Maharashtra,Mumbai,2603,4,3,clubhouse|wifi|lift|parking|garden|security,Unfurnished,2025-09-04,Builder,family-friendly|gated-community|sea-view,#bfb287,3.6,True,rent
PROP1787,Walk rest country.,Penthouse,13777979,Tamil Nadu,Chennai,3395,5,1,garden|lift|parking,Furnished,2025-08-02,Builder,family-friendly|affordable,#24c27b,2.8,False,sale
PROP1788,Summer else air.,Villa,22305915,Gujarat,Vadodara,879,2,3,wifi|security|gym|power-backup|parking|lift,Unfurnished,2025-10-01,Builder,gated-community|affordable,#073ddd,2.4,True,rent
PROP1789,Capital within idea similar.,Studio,12676879,West Bengal,Siliguri,1947,4,2,clubhouse|garden|lift|power-backup|pool,Unfurnished,2025-07-24,Agent,near-metro|affordable|sea-view,#1aad07,4.9,True,rent
PROP1790,Without sing stock likely.,Apartment,13127578,West Bengal,Siliguri,1651,6,1,clubhouse|parking|pool,Unfurnished,2025-09-30,Agent,corner-plot|lake-view,#feacf0,2.7,False,sale
PROP1791,Many major.,Studio,30346389,Maharashtra,Mumbai,2938,6,3,clubhouse|parking|wifi|gym|garden|power-backup,Unfurnished,2025-06-16,Owner,luxury|near-metro|corner-plot|lake-view,#ec7b28,1.3,False,sale
PROP1792,Modern party probably do.,Studio,2685585,Tamil Nadu,Madurai,566,3,1,gym|lift|wifi,Furnished,2025-06-26,Agent,affordable|sea-view|family-friendly,#4cf2af,4.1,True,rent
PROP1793,Each budget guess.,Villa,5745280,Maharashtra,Pune,3469,3,5,parking|power-backup|clubhouse|wifi|garden,Semi,2025-07-25,Agent,affordable|gated-community,#4e07f7,4.2,False,rent
PROP1794,Five information Democrat environmental.,Apartment,41041739,Tamil Nadu,Chennai,4496,3,3,clubhouse|security|power-backup|gym|pool,Unfurnished,2025-10-07,Agent,sea-view|gated-community|affordable|corner-plot,#4e92e9,2.0,True,sale
PROP1795,Color majority outside.,Penthouse,4621329,Delhi,New Delhi,3986,5,4,pool|wifi|lift|garden|gym,Furnished,2025-09-29,Owner,family-friendly|corner-plot|luxury,#80afd9,1.7,True,sale
PROP1796,Game time international.,Penthouse,46519173,West Bengal,Siliguri,692,4,2,power-backup|clubhouse|parking|lift|pool,Furnished,2025-11-04,Builder,affordable|sea-view|lake-view|corner-plot,#f125d6,3.5,True,sale
PROP1797,Explain exactly list different.,Villa,33775808,Delhi,New Delhi,4703,5,4,lift|gym|wifi,Furnished,2025-10-07,Owner,sea-view|family-friendly|lake-view,#b1b5ef,3.6,True,rent
PROP1798,Sense carry door prepare trouble.,Studio,22915910,Gujarat,Surat,2857,2,4,gym|parking|garden,Furnished,2025-10-08,Owner,near-metro|gated-community|luxury|corner-plot,#1f8126,1.0,False,sale
PROP1799,Can deep career important.,Studio,3615438,Maharashtra,Nagpur,4859,5,5,clubhouse|garden|gym|security|wifi,Unfurnished,2025-10-20,Owner,gated-community|lake-view,#acd460,1.6,False,rent
PROP1800,Avoid sort democratic.,Studio,32420484,Tamil Nadu,Madurai,1959,5,1,parking|clubhouse|pool|gym|lift|garden,Furnished,2025-11-05,Builder,sea-view|corner-plot,#9c6269,4.9,True,rent
PROP1801,Project spring.,Studio,21805428,Maharashtra,Pune,1808,4,2,garden|power-backup|security|clubhouse|pool|parking,Semi,2025-06-25,Agent,gated-community|family-friendly,#67e12b,1.1,True,rent
PROP1802,Also force.,Villa,24222568,West Bengal,Siliguri,3030,2,4,gym|wifi|pool|lift,Unfurnished,2025-09-12,Owner,corner-plot|near-metro|sea-view,#557549,4.8,False,sale
PROP1803,Plan natural five back effort.,Penthouse,44873000,Delhi,New Delhi,4251,6,5,gym|clubhouse|power-backup,Semi,2025-07-27,Builder,corner-plot|near-metro|gated-community,#8e88f6,1.4,True,rent
PROP1804,Respond level personal knowledge.,Apartment,48808412,Gujarat,Ahmedabad,1042,1,5,pool|power-backup|gym|security|lift|clubhouse,Unfurnished,2025-11-06,Agent,sea-view|lake-view|near-metro|corner-plot,#85616d,2.7,False,sale
PROP1805,Mother open indeed.,Bungalow,5741848,Tamil Nadu,Chennai,2009,2,4,lift|power-backup|pool|gym,Furnished,2025-07-19,Owner,affordable|near-metro|corner-plot|sea-view,#3da168,3.7,False,sale
PROP1806,Exist material.,Penthouse,21584889,West Bengal,Kolkata,1215,2,5,clubhouse|pool|wifi|gym,Semi,2025-10-24,Agent,affordable|near-metro|sea-view|gated-community,#409e2c,3.9,True,sale
PROP1807,Anything find reason kid organization.,Apartment,7968642,Delhi,New Delhi,4915,4,2,wifi|garden|lift|pool|clubhouse,Furnished,2025-10-21,Builder,gated-community|family-friendly,#d2e789,4.5,False,rent
PROP1808,Exactly couple necessary the.,Villa,4405111,Tamil Nadu,Chennai,1630,1,2,security|gym|power-backup|parking|lift|pool,Furnished,2025-09-12,Builder,affordable|near-metro|luxury,#578769,3.8,False,rent
PROP1809,Stock section ahead.,Apartment,47229425,Maharashtra,Pune,2588,1,5,lift|wifi|parking,Furnished,2025-11-03,Agent,luxury|near-metro,#a1c9e1,3.9,False,rent
PROP1810,Something true.,Villa,41886606,Karnataka,Mangalore,1570,6,2,security|parking|wifi|power-backup|lift,Unfurnished,2025-11-19,Agent,affordable|near-metro,#aed54b,3.7,False,rent
PROP1811,Eat situation list.,Bungalow,25927841,Tamil Nadu,Madurai,1582,4,4,wifi|parking|power-backup|clubhouse|gym|garden,Semi,2025-10-02,Agent,near-metro|affordable|lake-view,#51388f,3.7,False,sale
PROP1812,Wrong box concern we.,Apartment,29243526,West Bengal,Siliguri,525,5,4,parking|security|wifi,Semi,2025-10-09,Agent,family-friendly|affordable,#3ac7ce,2.4,False,sale
PROP1813,Agent discover continue.,Studio,18379667,Maharashtra,Nagpur,552,1,3,parking|lift|garden|security,Unfurnished,2025-07-24,Owner,gated-community|near-metro|family-friendly|corner-plot,#55c868,1.2,False,rent
PROP1814,Surface else rather.,Bungalow,20925396,Tamil Nadu,Coimbatore,3264,3,3,lift|pool|parking|garden|power-backup|gym,Unfurnished,2025-06-17,Owner,gated-community|family-friendly,#d8e8e8,4.0,False,rent
PROP1815,Eight Mrs.,Villa,21475369,Tamil Nadu,Coimbatore,4719,5,4,power-backup|garden|gym|clubhouse,Semi,2025-07-28,Agent,lake-view|affordable|sea-view,#0ac120,3.2,False,sale
PROP1816,Coach fall whom against.,Villa,14142853,Gujarat,Surat,1961,1,4,wifi|pool|power-backup|garden,Unfurnished,2025-11-18,Agent,affordable|gated-community|corner-plot,#f6b926,3.2,True,sale
PROP1817,Worry form.,Studio,8425283,Delhi,New Delhi,2796,5,4,clubhouse|wifi|pool|power-backup,Semi,2025-07-08,Agent,lake-view|luxury|family-friendly|near-metro,#1b0c9c,2.9,False,sale
PROP1818,Accept door.,Villa,15111139,Maharashtra,Mumbai,1391,4,5,power-backup|clubhouse|wifi|security|garden,Furnished,2025-11-10,Builder,affordable|lake-view|corner-plot|sea-view,#669221,2.9,True,rent
PROP1819,Include eye sign else.,Villa,27111567,Delhi,New Delhi,2765,3,1,power-backup|wifi|pool,Semi,2025-07-04,Agent,near-metro|family-friendly,#b0b774,3.4,True,sale
PROP1820,Already black minute step organization.,Studio,6572340,Delhi,New Delhi,3278,4,3,pool|security|lift|clubhouse,Semi,2025-08-04,Owner,sea-view|lake-view,#464bc9,3.7,False,sale
PROP1821,Community choose.,Villa,19896633,Gujarat,Ahmedabad,4192,3,2,power-backup|clubhouse|pool|gym,Unfurnished,2025-08-10,Builder,luxury|gated-community,#3f6434,2.3,False,rent
PROP1822,Return bit beat TV.,Penthouse,46386560,West Bengal,Siliguri,1896,6,5,lift|parking|power-backup|security,Unfurnished,2025-09-22,Agent,luxury|sea-view|corner-plot,#058559,1.7,True,rent
PROP1823,Include over culture try range.,Apartment,25659481,Tamil Nadu,Chennai,1431,6,1,gym|power-backup|security,Furnished,2025-06-21,Builder,luxury|family-friendly,#624265,1.2,True,sale
PROP1824,Sea training leader total.,Villa,12063775,West Bengal,Kolkata,1840,5,3,security|pool|wifi,Furnished,2025-07-13,Agent,family-friendly|lake-view|luxury|sea-view,#38d82c,1.9,False,rent
PROP1825,Still military stuff area.,Penthouse,14754587,Tamil Nadu,Madurai,1363,2,4,wifi|security|pool|gym|garden,Semi,2025-06-21,Builder,affordable|near-metro|lake-view,#e9a9cb,1.3,False,sale
PROP1826,Work clearly town.,Penthouse,29540369,Maharashtra,Mumbai,3243,4,4,wifi|power-backup|gym|security|garden,Furnished,2025-09-23,Agent,gated-community|sea-view|corner-plot|luxury,#0cff28,1.1,False,rent
PROP1827,Rather take more.,Studio,33066820,Karnataka,Mangalore,487,5,2,pool|security|power-backup|clubhouse,Unfurnished,2025-11-15,Builder,family-friendly|lake-view,#6a11b8,3.4,False,sale
PROP1828,Writer Republican environmental personal.,Bungalow,2660198,Gujarat,Surat,1519,1,3,lift|security|clubhouse|parking|pool|power-backup,Furnished,2025-09-28,Owner,luxury|corner-plot,#5c52a9,4.8,False,rent
PROP1829,That interest first senior.,Apartment,10632704,Maharashtra,Pune,1906,5,4,security|pool|gym|lift|power-backup|clubhouse,Unfurnished,2025-06-22,Agent,near-metro|luxury|lake-view,#c2f759,4.4,True,sale
PROP1830,Under training family fish.,Villa,6780148,Karnataka,Bangalore,2675,5,5,lift|pool|security,Furnished,2025-08-20,Owner,gated-community|family-friendly|affordable|luxury,#a8138a,4.8,True,sale
PROP1831,School upon in.,Bungalow,28507308,West Bengal,Siliguri,3597,2,4,power-backup|gym|security,Semi,2025-10-03,Builder,family-friendly|lake-view,#36e3a7,3.1,False,sale
PROP1832,Brother create assume relate.,Villa,4677337,Karnataka,Mangalore,4030,5,4,clubhouse|garden|lift,Unfurnished,2025-09-21,Builder,family-friendly|gated-community,#fdab2e,4.3,False,rent
PROP1833,Toward say sing question.,Apartment,9463897,West Bengal,Siliguri,3961,2,3,power-backup|gym|clubhouse|security,Semi,2025-07-09,Owner,gated-community|sea-view|corner-plot|family-friendly,#2e51b5,2.8,True,rent
PROP1834,Term personal paper.,Villa,47356688,Gujarat,Vadodara,3808,3,4,security|pool|lift,Semi,2025-09-18,Builder,affordable|gated-community,#f637b8,1.1,False,rent
PROP1835,Forget apply bring service red.,Penthouse,40035309,West Bengal,Kolkata,2133,1,1,parking|pool|security|gym|garden,Furnished,2025-09-14,Agent,sea-view|family-friendly|gated-community|luxury,#783008,2.6,True,rent
PROP1836,Least charge oil care.,Apartment,25074344,Karnataka,Bangalore,725,6,3,clubhouse|parking|wifi|garden|lift,Semi,2025-06-14,Builder,gated-community|near-metro|luxury|family-friendly,#3c683c,1.1,True,rent
PROP1837,Manager leave two.,Apartment,41622615,Delhi,New Delhi,3427,2,3,security|lift|parking|wifi|clubhouse,Unfurnished,2025-08-17,Owner,sea-view|lake-view|luxury,#712ecb,2.2,True,rent
PROP1838,Because option.,Studio,12776147,Karnataka,Bangalore,2721,2,5,parking|gym|wifi,Unfurnished,2025-11-15,Agent,corner-plot|luxury,#aa1714,2.3,False,sale
PROP1839,Relationship remember could child process.,Apartment,28811673,Delhi,New Delhi,770,2,3,clubhouse|lift|garden|power-backup|gym|security,Furnished,2025-10-24,Agent,lake-view|gated-community,#4bef72,1.2,True,sale
PROP1840,Structure agreement girl product.,Penthouse,22040068,Delhi,New Delhi,1569,6,3,security|garden|clubhouse|gym|wifi,Furnished,2025-08-08,Builder,near-metro|gated-community|lake-view|luxury,#ac7c91,3.5,True,rent
PROP1841,Music drive general.,Bungalow,14608412,Karnataka,Bangalore,1763,5,4,clubhouse|security|power-backup|gym|garden|parking,Unfurnished,2025-11-08,Builder,family-friendly|affordable|luxury|corner-plot,#2f69e3,2.6,True,rent
PROP1842,Daughter single church remain.,Villa,47340164,Tamil Nadu,Chennai,4143,2,4,pool|wifi|power-backup|clubhouse|lift,Furnished,2025-10-31,Builder,family-friendly|near-metro,#47b052,4.8,False,sale
PROP1843,Personal agreement.,Villa,45647365,West Bengal,Siliguri,569,5,5,pool|security|wifi,Semi,2025-10-06,Owner,family-friendly|gated-community|luxury,#d0e005,1.6,False,sale
PROP1844,Fall order factor.,Penthouse,47661270,Delhi,New Delhi,1353,5,4,wifi|security|clubhouse|parking|garden,Furnished,2025-11-07,Builder,luxury|family-friendly,#b696ba,4.4,False,rent
PROP1845,International PM daughter reach identify.,Apartment,4572502,Delhi,New Delhi,4387,5,1,wifi|lift|pool,Unfurnished,2025-08-05,Agent,near-metro|family-friendly|lake-view,#3c7f8e,4.2,False,rent
PROP1846,Something southern.,Villa,25940486,Tamil Nadu,Chennai,2277,2,2,power-backup|parking|wifi|lift|gym|security,Furnished,2025-11-09,Agent,lake-view|corner-plot,#ea7a58,4.6,True,sale
PROP1847,You base go.,Villa,33787551,Tamil Nadu,Coimbatore,4696,3,5,lift|power-backup|security|garden|parking,Furnished,2025-08-05,Builder,lake-view|affordable|near-metro|sea-view,#59124d,2.3,False,rent
PROP1848,Religious south outside.,Apartment,23484728,Karnataka,Mangalore,3614,6,3,parking|wifi|clubhouse|pool|gym|garden,Semi,2025-06-29,Builder,affordable|lake-view,#65c422,3.2,True,rent
PROP1849,Ball whole student.,Penthouse,10267680,Delhi,New Delhi,1454,1,3,gym|clubhouse|garden|power-backup|wifi|security,Semi,2025-08-26,Owner,lake-view|corner-plot,#0ec99d,1.8,False,rent
PROP1850,Writer as able.,Villa,47051611,Gujarat,Surat,2962,5,1,gym|power-backup|clubhouse,Furnished,2025-06-07,Agent,family-friendly|near-metro|affordable,#26779c,2.0,True,rent
PROP1851,Series into knowledge various.,Apartment,49037235,Tamil Nadu,Madurai,1787,2,4,wifi|garden|parking,Furnished,2025-07-15,Owner,gated-community|affordable|lake-view|sea-view,#7a2014,3.0,True,rent
PROP1852,Industry east young across.,Bungalow,11059291,Delhi,New Delhi,1841,6,2,wifi|pool|lift|security|garden|parking,Semi,2025-10-14,Owner,lake-view|affordable|near-metro,#09548c,4.2,True,sale
PROP1853,Campaign prepare.,Bungalow,1545261,Gujarat,Vadodara,2807,3,5,pool|garden|lift|security|gym|parking,Unfurnished,2025-09-10,Builder,corner-plot|affordable|lake-view,#40f019,3.6,False,rent
PROP1854,Seat factor cut cost.,Studio,10385175,Gujarat,Vadodara,2300,6,3,power-backup|security|clubhouse|parking|gym|lift,Unfurnished,2025-09-11,Agent,near-metro|lake-view|family-friendly|sea-view,#17b715,3.1,False,sale
PROP1855,Cold building both.,Penthouse,35653722,West Bengal,Siliguri,3041,5,2,security|power-backup|clubhouse|gym,Furnished,2025-10-04,Builder,sea-view|luxury,#99e1b0,1.8,True,rent
PROP1856,Star your system she five.,Apartment,6540086,Maharashtra,Pune,3052,5,2,wifi|pool|garden,Unfurnished,2025-06-17,Agent,affordable|sea-view|family-friendly,#cf4449,3.8,False,sale
PROP1857,Write clearly pass oil.,Bungalow,996719,Delhi,New Delhi,4354,2,4,power-backup|clubhouse|lift,Semi,2025-11-14,Owner,luxury|sea-view|corner-plot|family-friendly,#f82e69,4.8,False,sale
PROP1858,Letter final maintain yard in.,Penthouse,41822834,Karnataka,Bangalore,2834,2,1,wifi|security|pool|clubhouse,Furnished,2025-08-01,Agent,affordable|family-friendly,#f516f7,2.5,False,sale
PROP1859,Really great finally factor.,Villa,25316899,Tamil Nadu,Chennai,4982,5,4,power-backup|clubhouse|lift|security|parking,Unfurnished,2025-07-08,Agent,gated-community|lake-view|affordable,#012043,1.9,True,sale
PROP1860,Little size herself.,Penthouse,7731675,Delhi,New Delhi,1000,4,2,pool|parking|gym|wifi|garden|security,Furnished,2025-09-21,Builder,sea-view|corner-plot|gated-community|family-friendly,#dc5ef4,4.2,True,rent
PROP1861,Whole position others nothing let.,Studio,16282228,Delhi,New Delhi,1083,4,4,clubhouse|gym|power-backup|lift|security,Semi,2025-07-08,Owner,lake-view|affordable|luxury|near-metro,#b8f43c,3.6,True,sale
PROP1862,Red assume teacher.,Studio,34499852,Maharashtra,Nagpur,4013,1,3,power-backup|pool|clubhouse|parking,Unfurnished,2025-08-22,Owner,lake-view|gated-community|affordable,#77f756,3.5,True,sale
PROP1863,Send writer bed.,Villa,43416276,Tamil Nadu,Coimbatore,3007,3,3,garden|security|parking|pool|power-backup,Unfurnished,2025-11-10,Builder,sea-view|luxury|family-friendly|corner-plot,#f40737,1.2,False,sale
PROP1864,Protect cost.,Bungalow,36879714,West Bengal,Kolkata,2592,1,1,pool|parking|wifi|gym|power-backup|security,Semi,2025-11-01,Agent,affordable|near-metro,#9a7cf6,3.0,False,sale
PROP1865,Small treatment what north.,Villa,22888557,Tamil Nadu,Chennai,520,3,3,gym|garden|security|pool|wifi,Unfurnished,2025-08-02,Agent,gated-community|family-friendly|affordable|luxury,#741d0d,1.4,False,rent
PROP1866,Heart letter finish spend keep.,Penthouse,39559389,West Bengal,Siliguri,4357,6,2,power-backup|wifi|gym|pool|garden,Unfurnished,2025-11-06,Builder,luxury|near-metro|lake-view|corner-plot,#95ad3a,4.7,True,rent
PROP1867,Near bank house.,Apartment,35594975,Delhi,New Delhi,439,6,2,garden|gym|wifi|parking|clubhouse,Unfurnished,2025-09-13,Builder,near-metro|family-friendly,#b5cf30,3.6,False,rent
PROP1868,Certain road of open.,Bungalow,20454851,Tamil Nadu,Coimbatore,3536,5,2,clubhouse|garden|parking,Furnished,2025-08-01,Owner,near-metro|affordable|sea-view,#b6be6a,4.5,False,sale
PROP1869,Hour accept mission.,Villa,8466396,Maharashtra,Pune,3444,3,4,lift|garden|clubhouse|wifi|power-backup,Semi,2025-09-29,Agent,gated-community|corner-plot|luxury|family-friendly,#a5791e,2.4,True,sale
PROP1870,Structure card cause grow.,Villa,30559724,Karnataka,Bangalore,3309,3,5,power-backup|security|lift|wifi,Semi,2025-09-07,Owner,family-friendly|affordable|gated-community,#cc94c6,4.2,False,sale
PROP1871,End early.,Villa,27499589,Delhi,New Delhi,1316,6,4,wifi|gym|security|parking,Semi,2025-08-30,Owner,lake-view|sea-view|luxury|affordable,#be4e5f,1.3,False,rent
PROP1872,Foot administration center.,Apartment,46612470,West Bengal,Kolkata,885,3,4,pool|gym|security|clubhouse|lift,Furnished,2025-06-21,Agent,family-friendly|affordable,#5bae96,1.8,False,rent
PROP1873,Interesting person option before.,Bungalow,18687868,Maharashtra,Nagpur,2656,3,5,parking|security|wifi,Semi,2025-11-07,Builder,near-metro|luxury,#5f7309,3.6,True,sale
PROP1874,Rather although million various computer.,Penthouse,24730319,Maharashtra,Nagpur,1448,2,1,power-backup|wifi|gym,Furnished,2025-07-03,Agent,near-metro|luxury|lake-view|corner-plot,#b33f9b,3.3,True,rent
PROP1875,Free stop result west.,Penthouse,21467089,West Bengal,Siliguri,2300,5,3,clubhouse|parking|wifi|pool|security,Semi,2025-10-25,Builder,family-friendly|near-metro|corner-plot,#1975bd,3.9,True,sale
PROP1876,Work hair know risk.,Studio,24183068,Maharashtra,Mumbai,1898,1,1,gym|pool|security|power-backup|clubhouse,Unfurnished,2025-06-11,Owner,family-friendly|gated-community,#1e9982,2.7,False,sale
PROP1877,Occur plan ball one.,Bungalow,5830740,Delhi,New Delhi,2191,2,3,parking|security|power-backup|garden|pool,Semi,2025-09-23,Agent,affordable|lake-view|family-friendly,#7f966e,4.3,True,sale
PROP1878,Nothing second car key summer.,Studio,43558800,Maharashtra,Pune,3980,1,4,wifi|power-backup|clubhouse,Semi,2025-07-23,Owner,luxury|family-friendly,#7b72ad,3.0,True,rent
PROP1879,None include including.,Bungalow,27396291,Karnataka,Mangalore,2524,2,5,security|garden|clubhouse,Unfurnished,2025-07-10,Owner,luxury|gated-community|near-metro|family-friendly,#afad92,1.9,False,rent
PROP1880,Wind discussion.,Penthouse,21960605,Tamil Nadu,Coimbatore,2166,1,5,security|parking|gym|wifi|lift,Unfurnished,2025-11-16,Builder,corner-plot|near-metro,#34aca1,3.3,True,rent
PROP1881,People indeed leader think travel.,Villa,19637296,Karnataka,Bangalore,4537,3,1,gym|wifi|clubhouse|security,Furnished,2025-11-05,Owner,corner-plot|luxury|near-metro,#8e4863,4.1,True,sale
PROP1882,Draw since later hard indicate.,Bungalow,23857230,Tamil Nadu,Chennai,3460,4,3,gym|lift|garden|parking|power-backup,Unfurnished,2025-06-18,Agent,sea-view|gated-community|luxury,#d6ced4,1.5,False,rent
PROP1883,Present like could even floor.,Apartment,15390017,West Bengal,Kolkata,1967,2,3,lift|parking|security|wifi|power-backup|gym,Semi,2025-06-18,Owner,family-friendly|lake-view|affordable,#a82e85,4.9,False,sale
PROP1884,Church pattern where.,Apartment,37678733,Gujarat,Ahmedabad,541,6,5,power-backup|clubhouse|lift|gym,Semi,2025-06-23,Agent,affordable|luxury|family-friendly|corner-plot,#6412b4,4.4,False,sale
PROP1885,Politics ten end.,Studio,37773381,Karnataka,Mangalore,3361,1,3,garden|gym|lift,Furnished,2025-10-16,Agent,family-friendly|gated-community,#0b19c0,1.0,True,sale
PROP1886,Company realize college well American.,Penthouse,42284683,Gujarat,Surat,1044,1,4,garden|security|wifi,Furnished,2025-09-23,Owner,corner-plot|lake-view|gated-community|family-friendly,#750e9c,1.3,False,rent
PROP1887,Ago hand page.,Villa,36199390,Gujarat,Surat,3582,1,5,clubhouse|security|parking|wifi|garden|pool,Furnished,2025-11-21,Owner,near-metro|sea-view|gated-community,#648af6,1.6,True,rent
PROP1888,Example special.,Villa,10978186,Karnataka,Mangalore,3524,3,1,garden|clubhouse|wifi|power-backup|gym,Furnished,2025-11-02,Builder,sea-view|affordable|luxury|gated-community,#28b8fd,3.3,True,rent
PROP1889,Party expert mind.,Villa,45012622,Tamil Nadu,Madurai,1399,6,2,parking|lift|power-backup|wifi|security,Unfurnished,2025-08-12,Builder,near-metro|lake-view|family-friendly,#63eaa4,1.5,False,sale
PROP1890,Tax article himself thought.,Apartment,25585579,Delhi,New Delhi,957,6,1,wifi|parking|power-backup,Unfurnished,2025-09-07,Builder,lake-view|luxury|affordable|sea-view,#981d82,2.9,False,sale
PROP1891,Similar player control more.,Apartment,42025549,Maharashtra,Mumbai,2262,4,5,gym|power-backup|security|wifi|pool,Furnished,2025-10-19,Agent,sea-view|corner-plot,#45a737,2.8,True,sale
PROP1892,Parent look determine mention course.,Studio,36650891,Delhi,New Delhi,4518,6,4,pool|parking|gym,Unfurnished,2025-07-24,Owner,near-metro|gated-community|corner-plot,#d6528f,3.9,False,rent
PROP1893,Should wall listen student.,Villa,48929994,Delhi,New Delhi,1232,5,2,lift|gym|security|pool|clubhouse|power-backup,Unfurnished,2025-08-13,Builder,near-metro|sea-view|lake-view,#0931ea,4.0,False,rent
PROP1894,Inside pay call hit.,Apartment,47458542,Tamil Nadu,Chennai,4577,1,3,lift|clubhouse|power-backup,Unfurnished,2025-08-29,Builder,sea-view|family-friendly|lake-view|gated-community,#d68239,2.8,False,rent
